2020-10-30 12:47:04 INFO  MainDriver:17 - This is an informational message from MainDriver.
2020-11-02 18:48:57 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=1, username=aaknox, password=password, firstName=Azhya, lastName=Knox, email=azhya.knox@gmail.com, role=BankRole [roleId=1, roleType=ADMIN], accounts=[]]
2020-11-02 18:48:57 INFO  UserServiceImpl:68 - credentials match
2020-11-02 18:48:57 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=1, username=aaknox, password=password, firstName=Azhya, lastName=Knox, email=azhya.knox@gmail.com, role=BankRole [roleId=1, roleType=ADMIN], accounts=[]]
2020-11-02 18:48:57 INFO  Business:57 - User found in database: User [userId=1, username=aaknox, password=password, firstName=Azhya, lastName=Knox, email=azhya.knox@gmail.com, role=BankRole [roleId=1, roleType=ADMIN], accounts=[]]
2020-11-02 18:49:02 INFO  Business:112 - Exiting current session
2020-11-02 20:41:28 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-02 20:41:54 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-02 20:41:59 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-02 20:42:01 INFO  Business:121 - Now starting registration process for a new user.
2020-11-02 20:42:46 INFO  UserDaoImpl:56 - User has been successfully added to Bank API database.
2020-11-02 20:42:46 INFO  Business:164 - Successfully added user bwade to API database.
2020-11-02 20:42:46 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=6, username=bwade, password=password, firstName=Betty, lastName=Wade, email=bwade@gmail.com, role=BankRole [roleId=6, roleType=CUSTOMER], accounts=[]]
2020-11-02 20:42:48 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-02 20:42:59 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-02 20:45:44 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-02 20:46:04 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-02 20:46:06 INFO  Business:121 - Now starting registration process for a new user.
2020-11-02 20:46:58 INFO  Business:121 - Now starting registration process for a new user.
2020-11-02 21:35:06 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-02 21:35:12 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-02 21:35:14 INFO  Business:186 - Beginning password reset process.
2020-11-02 21:35:19 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=1, username=aaknox, password=password, firstName=Azhya, lastName=Knox, email=azhya.knox@gmail.com, role=BankRole [roleId=1, roleType=ADMIN], accounts=[]]
2020-11-02 21:35:36 INFO  UserDaoImpl:152 - User update for aaknox was successful. 
2020-11-02 21:35:37 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-02 21:35:55 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-02 21:35:57 INFO  Business:60 - Logging in existing user...
2020-11-02 21:36:08 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=1, username=aaknox, password=alease2012, firstName=Azhya, lastName=Knox, email=azhya.knox@gmail.com, role=BankRole [roleId=1, roleType=ADMIN], accounts=[]]
2020-11-02 21:36:08 ERROR UserServiceImpl:75 - Credentials do not match database information for this user.
2020-11-02 21:36:42 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-02 21:36:46 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-02 21:36:48 INFO  Business:60 - Logging in existing user...
2020-11-02 21:37:00 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=1, username=aaknox, password=alease2012, firstName=Azhya, lastName=Knox, email=azhya.knox@gmail.com, role=BankRole [roleId=1, roleType=ADMIN], accounts=[]]
2020-11-02 21:37:00 INFO  UserServiceImpl:71 - credentials match
2020-11-02 21:37:00 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=1, username=aaknox, password=alease2012, firstName=Azhya, lastName=Knox, email=azhya.knox@gmail.com, role=BankRole [roleId=1, roleType=ADMIN], accounts=[]]
2020-11-02 21:37:00 INFO  Business:79 - User found in database: User [userId=1, username=aaknox, password=alease2012, firstName=Azhya, lastName=Knox, email=azhya.knox@gmail.com, role=BankRole [roleId=1, roleType=ADMIN], accounts=[]]
2020-11-02 21:37:04 INFO  Business:240 - Exiting current session
2020-11-03 09:20:29 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 09:20:44 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-03 09:20:46 INFO  Business:78 - Logging in existing user...
2020-11-03 09:21:04 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:21:04 INFO  UserServiceImpl:67 - credentials match
2020-11-03 09:21:04 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:21:04 INFO  Business:97 - User found in database: User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:21:10 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=0, username=null, password=null, firstName=null, lastName=null, email=null, role=null, accounts=[]]
2020-11-03 09:21:10 INFO  Business:280 - Beginning a new account application.
2020-11-03 09:21:47 INFO  AccountServiceImpl:16 - Adding account to database.
2020-11-03 09:21:47 INFO  UserDaoImpl:35 - insert into account table complete
2020-11-03 09:30:58 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 09:31:03 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-03 09:31:06 INFO  Business:81 - Logging in existing user...
2020-11-03 09:31:26 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=4, username=customer002, password=sheready, firstName=Tiffany, lastName=Haddish, email=tiff.haddish34@hotmail.com, role=BankRole [roleId=4, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:31:26 INFO  UserServiceImpl:67 - credentials match
2020-11-03 09:31:26 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=4, username=customer002, password=sheready, firstName=Tiffany, lastName=Haddish, email=tiff.haddish34@hotmail.com, role=BankRole [roleId=4, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:31:26 INFO  Business:100 - User found in database: User [userId=4, username=customer002, password=sheready, firstName=Tiffany, lastName=Haddish, email=tiff.haddish34@hotmail.com, role=BankRole [roleId=4, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:31:30 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=0, username=null, password=null, firstName=null, lastName=null, email=null, role=null, accounts=[]]
2020-11-03 09:31:30 INFO  Business:285 - Beginning a new account application.
2020-11-03 09:35:15 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 09:35:19 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-03 09:35:21 INFO  Business:81 - Logging in existing user...
2020-11-03 09:35:36 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=4, username=customer002, password=sheready, firstName=Tiffany, lastName=Haddish, email=tiff.haddish34@hotmail.com, role=BankRole [roleId=4, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:35:36 INFO  UserServiceImpl:67 - credentials match
2020-11-03 09:35:36 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=4, username=customer002, password=sheready, firstName=Tiffany, lastName=Haddish, email=tiff.haddish34@hotmail.com, role=BankRole [roleId=4, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:35:36 INFO  Business:100 - User found in database: User [userId=4, username=customer002, password=sheready, firstName=Tiffany, lastName=Haddish, email=tiff.haddish34@hotmail.com, role=BankRole [roleId=4, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:35:39 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=4, username=customer002, password=sheready, firstName=Tiffany, lastName=Haddish, email=tiff.haddish34@hotmail.com, role=BankRole [roleId=4, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:35:39 INFO  Business:285 - Beginning a new account application.
2020-11-03 09:35:52 INFO  AccountServiceImpl:16 - Adding account to database.
2020-11-03 09:35:53 INFO  UserDaoImpl:35 - insert into account table complete
2020-11-03 09:48:12 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 09:48:17 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-03 09:48:19 INFO  Business:81 - Logging in existing user...
2020-11-03 09:48:33 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=5, username=trigga, password=songz123, firstName=Trey, lastName=Songz, email=trey.songz@gmail.com, role=BankRole [roleId=5, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:48:33 INFO  UserServiceImpl:64 - credentials match
2020-11-03 09:48:34 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=5, username=trigga, password=songz123, firstName=Trey, lastName=Songz, email=trey.songz@gmail.com, role=BankRole [roleId=5, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:48:34 INFO  Business:100 - User found in database: User [userId=5, username=trigga, password=songz123, firstName=Trey, lastName=Songz, email=trey.songz@gmail.com, role=BankRole [roleId=5, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:48:37 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=5, username=trigga, password=songz123, firstName=Trey, lastName=Songz, email=trey.songz@gmail.com, role=BankRole [roleId=5, roleType=CUSTOMER], accounts=[]]
2020-11-03 09:48:37 INFO  Business:285 - Beginning a new account application.
2020-11-03 09:48:48 INFO  AccountServiceImpl:16 - Adding account to database.
2020-11-03 09:48:48 INFO  UserDaoImpl:35 - insert into account table complete
2020-11-03 09:48:53 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=0, username=null, password=null, firstName=null, lastName=null, email=null, role=null, accounts=[]]
2020-11-03 09:48:53 INFO  Business:269 - Exiting current session
2020-11-03 13:27:29 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 13:27:36 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-03 13:27:38 INFO  Business:81 - Logging in existing user...
2020-11-03 13:27:58 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=6, username=bwade, password=password, firstName=Betty, lastName=Wade, email=bwade@gmail.com, role=BankRole [roleId=6, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:27:58 INFO  UserServiceImpl:64 - credentials match
2020-11-03 13:27:58 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=6, username=bwade, password=password, firstName=Betty, lastName=Wade, email=bwade@gmail.com, role=BankRole [roleId=6, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:27:58 INFO  Business:100 - User found in database: User [userId=6, username=bwade, password=password, firstName=Betty, lastName=Wade, email=bwade@gmail.com, role=BankRole [roleId=6, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:28:02 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=6, username=bwade, password=password, firstName=Betty, lastName=Wade, email=bwade@gmail.com, role=BankRole [roleId=6, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:28:02 INFO  Business:269 - Exiting current session
2020-11-03 13:28:08 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 13:28:18 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-03 13:28:20 INFO  Business:81 - Logging in existing user...
2020-11-03 13:28:38 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:28:38 INFO  UserServiceImpl:64 - credentials match
2020-11-03 13:28:38 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:28:38 INFO  Business:100 - User found in database: User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:28:52 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:28:52 INFO  Business:322 - Beginning deposit request.
2020-11-03 13:28:52 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:29:33 DEBUG Business:331 - Deposit request submitted: $10.0 to account number 2.
 Requestor: customer001, Role: CUSTOMER
2020-11-03 13:29:33 INFO  AccountServiceImpl:22 - Sending deposit request to the database.
2020-11-03 13:29:33 INFO  UserDaoImpl:124 - new balance is now set
2020-11-03 13:29:33 INFO  Business:337 - Deposit request has been successfully submitted. Returning to main menu.
2020-11-03 13:29:38 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=0, username=null, password=null, firstName=null, lastName=null, email=null, role=null, accounts=[]]
2020-11-03 13:29:38 INFO  Business:269 - Exiting current session
2020-11-03 13:32:30 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 13:32:34 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-03 13:32:36 INFO  Business:81 - Logging in existing user...
2020-11-03 13:32:50 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:32:50 INFO  UserServiceImpl:64 - credentials match
2020-11-03 13:32:50 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:32:50 INFO  Business:100 - User found in database: User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:32:54 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:32:54 INFO  Business:322 - Beginning deposit request.
2020-11-03 13:32:54 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:33:05 DEBUG Business:331 - Deposit request submitted: $754.25 to account number 2.
 Requestor: customer001, Role: CUSTOMER
2020-11-03 13:33:05 INFO  AccountServiceImpl:22 - Sending deposit request to the database.
2020-11-03 13:33:05 INFO  UserDaoImpl:124 - new balance is now set
2020-11-03 13:33:05 INFO  Business:337 - Deposit request has been successfully submitted. Returning to main menu.
2020-11-03 13:33:08 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=0, username=null, password=null, firstName=null, lastName=null, email=null, role=null, accounts=[]]
2020-11-03 13:33:08 INFO  Business:269 - Exiting current session
2020-11-03 13:41:46 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 13:41:50 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-03 13:41:52 INFO  Business:81 - Logging in existing user...
2020-11-03 13:42:10 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:42:10 INFO  UserServiceImpl:64 - credentials match
2020-11-03 13:42:10 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:42:10 INFO  Business:100 - User found in database: User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:42:14 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:42:14 INFO  Business:322 - Beginning deposit request.
2020-11-03 13:42:14 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:42:30 DEBUG Business:331 - Deposit request submitted: $20.5 to account number 2.
 Requestor: customer001, Role: CUSTOMER
2020-11-03 13:42:30 INFO  AccountServiceImpl:22 - Sending deposit request to the database.
2020-11-03 13:53:38 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 13:53:45 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-03 13:53:47 INFO  Business:81 - Logging in existing user...
2020-11-03 13:54:03 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:54:03 INFO  UserServiceImpl:64 - credentials match
2020-11-03 13:54:03 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:54:03 INFO  Business:100 - User found in database: User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:54:06 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:54:06 INFO  Business:322 - Beginning deposit request.
2020-11-03 13:54:06 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 13:54:14 DEBUG Business:331 - Deposit request submitted: $30.0 to account number 2.
 Requestor: customer001, Role: CUSTOMER
2020-11-03 13:54:14 INFO  AccountServiceImpl:22 - Sending deposit request to the database.
2020-11-03 13:54:14 INFO  AccountServiceImpl:29 - New balance: 784.25
2020-11-03 13:54:14 INFO  AccountServiceImpl:30 - Updating account balance to account number 2
2020-11-03 13:54:15 INFO  UserDaoImpl:147 - new balance is now set
2020-11-03 13:54:15 INFO  Business:337 - Deposit request has been successfully submitted. Returning to main menu.
2020-11-03 13:54:19 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=0, username=null, password=null, firstName=null, lastName=null, email=null, role=null, accounts=[]]
2020-11-03 13:54:19 INFO  Business:269 - Exiting current session
2020-11-03 14:15:25 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 14:15:30 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-03 14:15:32 INFO  Business:81 - Logging in existing user...
2020-11-03 14:15:48 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 14:15:48 INFO  UserServiceImpl:64 - credentials match
2020-11-03 14:15:49 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 14:15:49 INFO  Business:100 - User found in database: User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 14:15:53 INFO  MenuDriver:23 - You picked option: 4
2020-11-03 14:15:53 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 14:15:53 INFO  Business:346 - Beginning withdrawal request.
2020-11-03 14:15:53 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 14:16:09 DEBUG Business:355 - Withdrawal request submitted: $50.5 to account number 2.
 Requestor: customer001, Role: CUSTOMER
2020-11-03 14:16:09 INFO  AccountServiceImpl:37 - Sending withdrawal request to the database.
2020-11-03 14:16:09 INFO  AccountServiceImpl:45 - New balance: 733.75
2020-11-03 14:16:09 INFO  AccountServiceImpl:46 - Updating account balance to account number 2
2020-11-03 14:16:09 INFO  UserDaoImpl:147 - new balance is now set
2020-11-03 14:16:09 INFO  Business:361 - Withdrawal request has been successfully submitted. Returning to main menu.
2020-11-03 14:16:13 INFO  MenuDriver:23 - You picked option: 11
2020-11-03 14:16:13 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 14:16:13 INFO  Business:265 - Exiting current session
2020-11-03 14:22:09 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 14:22:16 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
2020-11-03 14:22:18 INFO  Business:80 - Logging in existing user...
2020-11-03 14:22:34 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 14:22:34 INFO  UserServiceImpl:64 - credentials match
2020-11-03 14:22:34 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 14:22:34 INFO  Business:99 - User found in database: User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 14:22:37 INFO  MenuDriver:23 - You picked option: 11
2020-11-03 14:22:37 INFO  UserDaoImpl:104 - User search by username was successful. User [userId=3, username=customer001, password=suits123, firstName=Steve, lastName=Harvey, email=sharvey@gmail.com, role=BankRole [roleId=3, roleType=CUSTOMER], accounts=[]]
2020-11-03 14:22:37 INFO  Business:264 - Exiting current session
2020-11-03 14:22:38 INFO  MainDriver:21 - This is an informational message from MainDriver.
2020-11-03 14:22:43 INFO  MainDriver:25 - Welcome menu pick entered is a valid number.
